Strategy,Magic,Date,TimeOpen,TimeClose,Direction,EntryPrice,StopLoss,TakeProfit,ResultPoints,ResultR,MAE_Points,MFE_Points,SMA200_Trend,Breakout_Volume,Duration_Minutes,Spread_Entry,OpeningRangeSize,ATR,YesterdayRange,DistanceBreakout,Dist_VWAP,Dist_London_H,Dist_London_L,Dist_Yesterday_H,Dist_Yesterday_L,Consec_Candles,DayOfWeek,Month
rango10-continuacion-pro-v1,99901,2025.12.08,10:04,20:30,SHORT,25721.25,25821.25,25421.25,14997.0,1.50,9451.0,20135.0,ABOVE,173,626,1,2473.0,7.08,36.23,552.00,-940.3,-9800.0,18950.0,1001.0,4624.0,5,Monday,December
rango10-continuacion-pro-v1,99901,2025.12.10,10:08,19:54,SHORT,25669.77,25769.77,25369.77,-10002.0,-1.00,9975.0,17399.0,ABOVE,195,586,1,2751.0,8.34,175.36,98.00,1119.1,-2998.0,14751.0,-2785.0,14751.0,3,Wednesday,December
rango10-continuacion-pro-v1,99901,2025.12.11,09:40,14:49,LONG,25566.76,25466.76,25866.76,-10014.0,-1.00,9974.0,10350.0,ABOVE,221,309,1,6451.0,10.52,336.49,350.00,6318.2,-13299.0,7099.0,-26550.0,7099.0,2,Thursday,December
rango10-continuacion-pro-v1,99901,2025.12.12,09:34,15:58,SHORT,25551.25,25651.25,25251.25,30037.0,3.00,5500.0,29936.0,BELOW,284,384,1,7652.0,12.74,477.36,1349.00,-9140.8,-11901.0,19098.0,-27987.0,19749.0,1,Friday,December
rango10-continuacion-pro-v1,99901,2025.12.15,09:34,14:57,LONG,25307.77,25207.77,25607.77,-10006.0,-1.00,9976.0,8350.0,BELOW,172,323,1,4813.0,9.17,109.87,340.00,7181.3,-29847.0,21553.0,8776.0,19763.0,2,Monday,December
rango10-continuacion-pro-v1,99901,2025.12.23,09:32,13:39,LONG,25485.52,25385.52,25785.52,-10022.0,-1.00,9986.0,475.0,ABOVE,130,247,1,2951.0,5.40,163.90,476.00,2359.9,-6225.0,10165.0,-6225.0,10165.0,1,Tuesday,December
rango10-continuacion-pro-v1,99901,2025.12.29,09:46,20:30,SHORT,25521.75,25621.75,25221.75,-1002.0,-0.10,7849.0,9097.0,ABOVE,127,644,1,2950.0,5.92,34.03,102.00,-8140.9,-18287.0,-8251.0,-13852.0,-10449.0,3,Monday,December
rango10-continuacion-pro-v1,99901,2025.12.30,10:52,20:30,SHORT,25509.27,25609.27,25209.27,2002.0,0.20,6899.0,5000.0,ABOVE,141,578,1,2152.0,4.69,244.49,497.00,-21.4,-9096.0,7052.0,-16599.0,7850.0,3,Tuesday,December
rango10-continuacion-pro-v1,99901,2025.12.31,10:30,20:10,LONG,25372.77,25272.77,25672.77,-10015.0,-1.00,9990.0,13060.0,BELOW,85,580,1,2827.0,5.22,147.38,125.00,-1866.7,-20548.0,2453.0,-20548.0,-5810.0,2,Wednesday,December
rango10-continuacion-pro-v1,99901,2026.01.06,09:50,20:30,LONG,25395.76,25295.76,25695.76,22149.0,2.21,1602.0,23400.0,BELOW,193,640,1,3002.0,6.55,271.38,49.00,-1435.5,-11676.0,8001.0,-11676.0,15462.0,1,Tuesday,January
rango10-continuacion-pro-v1,99901,2026.01.13,09:44,13:30,SHORT,25727.26,25827.26,25427.26,-10019.0,-1.00,9927.0,2626.0,ABOVE,183,226,1,2911.0,5.57,385.49,1037.00,303.6,-6801.0,21450.0,-11849.0,26700.0,5,Tuesday,January
rango10-continuacion-pro-v1,99901,2026.01.14,09:44,15:00,SHORT,25685.75,25785.75,25385.75,30013.0,3.00,553.0,29965.0,ABOVE,205,316,1,2361.0,5.83,241.73,300.00,-3043.3,-18949.0,4538.0,-18949.0,5224.0,3,Wednesday,January
rango10-continuacion-pro-v1,99901,2026.01.15,09:34,20:19,LONG,25650.27,25550.27,25950.27,-10034.0,-1.00,9996.0,13947.0,ABOVE,171,645,1,7474.0,10.12,504.03,401.00,16225.6,-3649.0,37602.0,-10950.0,39453.0,7,Thursday,January
rango10-continuacion-pro-v1,99901,2026.01.16,10:28,14:59,LONG,25676.01,25576.01,25976.01,-10042.0,-1.00,9999.0,4876.0,ABOVE,97,271,1,3028.0,5.81,389.01,49.00,4286.0,-11373.0,3776.0,-11373.0,27528.0,3,Friday,January
rango10-continuacion-pro-v1,99901,2026.01.19,09:38,16:15,SHORT,25117.73,25217.73,24817.73,-10002.0,-1.00,9953.0,4295.0,BELOW,388,397,1,9651.0,20.08,63.01,1953.00,-11198.6,-60704.0,-30901.0,-18802.0,-12501.0,5,Monday,January
rango10-continuacion-pro-v1,99901,2026.01.20,09:34,11:25,SHORT,24956.75,25056.75,24656.75,-10011.0,-1.00,9988.0,2149.0,BELOW,391,111,1,8852.0,19.93,232.50,1400.00,-20995.2,-26452.0,-11802.0,-35052.0,-11802.0,2,Tuesday,January
rango10-continuacion-pro-v1,99901,2026.01.26,09:32,14:32,SHORT,25524.27,25624.27,25224.27,-10004.0,-1.00,9987.0,8000.0,ABOVE,309,300,1,4701.0,9.86,144.77,2548.00,1152.9,-17523.0,12052.0,9150.0,23627.0,7,Monday,January
rango10-continuacion-pro-v1,99901,2026.01.27,09:58,15:10,SHORT,25834.51,25934.51,25534.51,-10003.0,-1.00,9996.0,5175.0,ABOVE,228,312,1,2399.0,5.96,384.37,125.00,206.0,4478.0,35850.0,4225.0,42662.0,1,Tuesday,January
rango10-continuacion-pro-v1,99901,2026.01.28,09:52,15:43,LONG,26152.27,26052.27,26452.27,-10002.0,-1.00,9986.0,3999.0,ABOVE,191,351,1,2853.0,8.06,271.53,200.00,3235.6,18050.0,36952.0,14001.0,41154.0,1,Wednesday,January
rango10-continuacion-pro-v1,99901,2026.01.29,09:32,14:45,SHORT,26111.76,26211.76,25811.76,30013.0,3.00,2202.0,29944.0,ABOVE,241,313,1,2750.0,9.08,351.14,151.00,4900.2,-8050.0,14502.0,-10301.0,24813.0,3,Thursday,January
rango10-continuacion-pro-v1,99901,2026.01.30,09:46,10:37,SHORT,25555.66,25655.66,25255.66,-10043.0,-1.00,9994.0,3215.0,BELOW,368,51,60,9763.0,18.56,743.18,566.00,-13872.0,-54911.0,15082.0,-59236.0,15082.0,2,Friday,January
rango10-continuacion-pro-v1,99901,2026.02.02,09:34,14:50,LONG,25340.09,25240.09,25640.09,30041.0,3.00,7022.0,29971.0,BELOW,344,316,70,10211.0,18.17,196.13,311.00,8678.4,-47083.0,-22683.0,-10889.0,8724.0,1,Monday,February
rango10-continuacion-pro-v1,99901,2026.02.03,10:36,14:57,SHORT,25837.74,25937.74,25537.74,30028.0,3.00,4736.0,29989.0,ABOVE,210,261,70,5089.0,7.04,798.15,263.00,-1241.1,-3366.0,56787.0,-2039.0,77776.0,1,Tuesday,February
rango10-continuacion-pro-v1,99901,2026.02.04,10:32,13:49,LONG,25340.57,25240.57,25640.57,-10027.0,-1.00,9996.0,3783.0,BELOW,307,197,70,8975.0,10.70,808.73,417.00,2007.8,-54383.0,5671.0,-56908.0,23965.0,3,Wednesday,February
rango10-continuacion-pro-v1,99901,2026.02.05,09:32,11:33,LONG,24985.99,24885.99,25285.99,-10002.0,-1.00,9972.0,316.0,BELOW,376,121,70,9255.0,21.15,729.79,2194.00,5054.3,-39241.0,16957.0,-41537.0,31442.0,8,Thursday,February
rango10-continuacion-pro-v1,99901,2026.02.06,09:32,16:35,LONG,24636.70,24536.70,24936.70,30020.0,3.00,3818.0,29997.0,BELOW,362,423,70,16374.0,22.13,867.26,1308.00,23710.9,-34760.0,19813.0,-42418.0,44308.0,6,Friday,February
rango10-continuacion-pro-v1,99901,2026.02.12,09:48,15:57,SHORT,25254.86,25354.86,24954.86,30022.0,3.00,8323.0,29998.0,ABOVE,262,369,70,2251.0,6.94,405.24,400.00,2670.9,-12441.0,28083.0,-12441.0,28083.0,2,Thursday,February
rango10-continuacion-pro-v1,99901,2026.02.13,11:00,14:48,SHORT,24645.39,24745.39,24345.39,-10027.0,-1.00,9982.0,15133.0,BELOW,319,228,70,7550.0,15.03,697.47,-50.00,-3148.6,-69200.0,403.0,-69200.0,547.0,3,Friday,February
rango10-continuacion-pro-v1,99901,2026.02.18,09:32,13:48,LONG,24858.08,24758.08,25158.08,-10012.0,-1.00,9988.0,3380.0,BELOW,190,256,70,2575.0,9.18,439.62,218.00,12414.6,11906.0,48378.0,4416.0,48378.0,2,Wednesday,February
rango10-continuacion-pro-v1,99901,2026.02.20,10:04,15:01,SHORT,24865.89,24965.89,24565.89,-10172.0,-1.02,9932.0,24921.0,BELOW,266,297,70,5153.0,6.99,303.95,247.00,1222.6,-2266.0,17287.0,-11751.0,18644.0,1,Friday,February
rango10-continuacion-pro-v1,99901,2026.02.23,09:42,12:28,LONG,24941.57,24841.57,25241.57,-10000.0,-1.00,9980.0,133.0,ABOVE,191,166,70,6889.0,9.16,120.51,381.00,12898.8,-13322.0,32559.0,-5528.0,6523.0,1,Monday,February
rango10-continuacion-pro-v1,99901,2026.02.24,09:58,14:33,LONG,24794.57,24694.57,25094.57,-10035.0,-1.00,9967.0,5181.0,BELOW,162,275,70,5397.0,8.90,370.32,520.00,1743.5,-18369.0,18663.0,-18369.0,18663.0,2,Tuesday,February
rango10-continuacion-pro-v1,99901,2026.02.27,09:38,20:30,SHORT,24999.38,25099.38,24699.38,7221.0,0.72,372.0,26656.0,ABOVE,276,652,70,4802.0,11.26,551.83,98.00,2178.6,-36602.0,18581.0,-36602.0,18581.0,4,Friday,February
rango10-continuacion-pro-v1,99901,2026.03.02,10:04,16:09,LONG,24629.08,24529.08,24929.08,30011.0,3.00,7682.0,29992.0,BELOW,390,365,70,10003.0,14.84,121.64,1919.00,-3432.8,-36531.0,4521.0,-14205.0,-2041.0,2,Monday,March
rango10-continuacion-pro-v1,99901,2026.03.03,09:36,14:30,SHORT,24466.38,24566.38,24166.38,-10042.0,-1.00,9972.0,13580.0,BELOW,405,294,70,7177.0,21.43,622.06,299.00,-27273.4,-53507.0,-8588.0,-59105.0,3101.0,1,Tuesday,March
rango10-continuacion-pro-v1,99901,2026.03.04,09:36,15:19,LONG,24693.56,24593.56,24993.56,30032.0,3.00,2869.0,29994.0,BELOW,347,343,70,9838.0,19.05,626.11,1029.00,9919.4,701.0,37781.0,-24830.0,37781.0,1,Wednesday,March
rango10-continuacion-pro-v1,99901,2026.03.06,09:34,13:51,SHORT,24917.88,25017.88,24617.88,30045.0,3.00,2622.0,29995.0,ABOVE,401,257,70,12186.0,20.62,467.44,514.00,-13322.4,-24794.0,2697.0,-28398.0,18346.0,1,Friday,March
rango10-continuacion-pro-v1,99901,2026.03.09,09:34,10:02,LONG,24459.85,24359.85,24759.85,-10041.0,-1.00,9990.0,868.0,BELOW,489,28,70,14223.0,28.87,204.39,5948.00,30515.2,-48355.0,-11688.0,11323.0,31762.0,2,Monday,March
