Strategy,Magic,Date,TimeOpen,TimeClose,Direction,EntryPrice,StopLoss,TakeProfit,ResultPoints,ResultR,MAE_Points,MFE_Points,SMA200_Trend,Breakout_Volume,Duration_Minutes,Spread_Entry,OpeningRangeSize,ATR,YesterdayRange,DistanceBreakout,Dist_VWAP,Dist_London_H,Dist_London_L,Dist_Yesterday_H,Dist_Yesterday_L,Consec_Candles,DayOfWeek,Month
ny-reversion-pro-v3,12347,2025.09.22,16:08,19:11,SHORT,24683.28,24773.28,24656.28,-9001.0,-1.00,8998.0,0.0,ABOVE,1813,183,70,1888.0,8.64,39.35,-2288.00,8007.6,-1012.0,21898.0,6628.0,10563.0,1,Monday,September
ny-reversion-pro-v3,12347,2025.09.23,15:40,17:35,LONG,24701.39,24611.39,24728.39,-9003.0,-1.00,8998.0,1677.0,ABOVE,1351,115,70,2020.0,8.40,282.31,-2448.00,-2824.3,-7364.0,10861.0,-8020.0,20211.0,2,Tuesday,September
ny-reversion-pro-v3,12347,2025.09.25,15:38,16:40,SHORT,24421.68,24511.68,24394.68,2700.0,0.30,3999.0,2694.0,BELOW,2476,62,70,6623.0,18.54,284.20,-6804.00,4712.9,-18810.0,23563.0,-24960.0,3460.0,5,Thursday,September
ny-reversion-pro-v3,12347,2025.09.26,16:22,20:16,SHORT,24428.45,24518.45,24401.45,-9004.0,-1.00,8991.0,1242.0,BELOW,2253,234,50,8553.0,16.80,369.50,-10696.00,3264.3,-8955.0,13308.0,-12710.0,24240.0,5,Friday,September
ny-reversion-pro-v3,12347,2025.10.01,15:32,18:00,SHORT,24686.38,24776.38,24659.38,-9004.0,-1.00,8996.0,404.0,ABOVE,1640,148,50,2639.0,11.43,189.34,-2866.00,11703.4,-1562.0,19376.0,-243.0,18691.0,6,Wednesday,October
ny-reversion-pro-v3,12347,2025.10.02,15:38,15:41,LONG,24787.21,24697.21,24814.21,2700.0,0.30,50.0,2699.0,ABOVE,5542,3,50,3048.0,14.36,403.63,-4778.00,-6963.7,-17416.0,28215.0,-2875.0,37488.0,5,Thursday,October
ny-reversion-pro-v3,12347,2025.10.03,15:40,15:57,LONG,24907.44,24817.44,24934.44,2701.0,0.30,1846.0,2699.0,ABOVE,3649,17,50,2180.0,9.53,185.86,-2180.00,-1325.4,-7541.0,13193.0,-5393.0,13193.0,2,Friday,October
ny-reversion-pro-v3,12347,2025.10.06,15:42,20:30,SHORT,24968.94,25058.94,24941.94,-235.0,-0.03,7547.0,238.0,ABOVE,3418,288,50,2220.0,9.25,75.66,-2289.00,3769.6,-6405.0,13116.0,9062.0,16628.0,1,Monday,October
ny-reversion-pro-v3,12347,2025.10.07,15:32,16:37,LONG,24849.78,24759.78,24876.78,2700.0,0.30,7233.0,2697.0,ABOVE,6820,65,50,6016.0,30.47,206.82,-6864.00,-12524.4,-21742.0,879.0,-19413.0,1269.0,4,Tuesday,October
ny-reversion-pro-v3,12347,2025.10.08,15:52,19:57,SHORT,25052.67,25142.67,25025.67,-9000.0,-1.00,8999.0,2001.0,ABOVE,3761,245,50,4582.0,8.33,289.75,-5346.00,12388.9,-473.0,27522.0,-1453.0,27522.0,4,Wednesday,October
ny-reversion-pro-v3,12347,2025.10.09,15:32,15:49,LONG,25020.59,24930.59,25047.59,2702.0,0.30,2437.0,2699.0,ABOVE,4657,17,50,5081.0,13.23,367.41,-5174.00,-7433.5,-11940.0,11041.0,-17119.0,19622.0,8,Thursday,October
ny-reversion-pro-v3,12347,2025.10.10,15:32,15:34,LONG,24589.31,24499.31,24616.31,-9006.0,-1.00,8999.0,954.0,BELOW,7131,2,50,27903.0,71.98,219.22,-30195.00,-49353.9,-60503.0,5018.0,-58868.0,-36946.0,2,Friday,October
ny-reversion-pro-v3,12347,2025.10.13,15:32,15:40,SHORT,24717.05,24807.05,24690.05,2701.0,0.30,604.0,2699.0,BELOW,5254,8,50,6154.0,19.52,179.02,-6784.00,6190.1,-47729.0,23902.0,9837.0,27739.0,1,Monday,October
ny-reversion-pro-v3,12347,2025.10.14,15:36,15:39,SHORT,24559.00,24649.00,24532.00,2700.0,0.30,2625.0,2695.0,BELOW,5198,3,50,4688.0,20.02,237.53,-5636.00,3338.5,-17883.0,31833.0,-22788.0,965.0,3,Tuesday,October
ny-reversion-pro-v3,12347,2025.10.16,15:32,15:34,LONG,24840.88,24750.88,24867.88,2700.0,0.30,842.0,2696.0,BELOW,6550,2,50,10834.0,23.90,451.05,-10833.00,-1703.6,-16037.0,14215.0,-9560.0,35545.0,6,Thursday,October
ny-reversion-pro-v3,12347,2025.10.17,15:36,15:39,LONG,24526.27,24436.27,24553.27,2705.0,0.30,2209.0,2699.0,BELOW,5835,3,50,9049.0,34.60,535.95,-9450.00,543.6,-47498.0,21460.0,-47498.0,6097.0,4,Friday,October
ny-reversion-pro-v3,12347,2025.10.21,15:46,17:01,SHORT,25125.25,25215.25,25098.25,2701.0,0.30,5449.0,2699.0,ABOVE,3780,75,50,4862.0,14.63,396.80,-5104.00,1512.5,-5241.0,9004.0,-6019.0,33661.0,1,Tuesday,October
ny-reversion-pro-v3,12347,2025.10.22,15:32,15:33,LONG,24855.25,24765.25,24882.25,2707.0,0.30,204.0,2682.0,ABOVE,466,1,50,12752.0,27.21,164.47,-13250.00,-23920.1,-30319.0,1602.0,-34443.0,-17996.0,3,Wednesday,October
ny-reversion-pro-v3,12347,2025.10.24,16:52,18:51,SHORT,25400.17,25490.17,25373.17,2704.0,0.30,1134.0,2692.0,ABOVE,403,119,1,4770.0,10.08,370.36,-5177.00,12316.3,77.0,43617.0,24832.0,61868.0,4,Friday,October
ny-reversion-pro-v3,12347,2025.10.27,15:32,20:18,SHORT,25753.31,25843.31,25726.31,-9012.0,-1.00,8997.0,1349.0,ABOVE,336,286,1,2601.0,9.05,51.53,-2680.00,9487.3,-72.0,46981.0,14979.0,20132.0,1,Monday,October
ny-reversion-pro-v3,12347,2025.10.28,15:34,15:59,LONG,25886.53,25796.53,25913.53,2709.0,0.30,2520.0,2699.0,ABOVE,405,25,1,1701.0,9.10,311.03,-1748.00,3430.4,-5948.0,23826.0,1601.0,32704.0,3,Tuesday,October
ny-reversion-pro-v3,12347,2025.10.30,15:34,16:07,LONG,25885.49,25795.49,25912.49,2722.0,0.30,6236.0,2699.0,ABOVE,446,33,1,3060.0,17.14,328.64,-4662.00,-18811.9,-29650.0,8600.0,-34850.0,-1986.0,3,Thursday,October
ny-reversion-pro-v3,12347,2025.10.31,15:38,15:45,LONG,25958.02,25868.02,25985.02,2767.0,0.31,2676.0,2685.0,ABOVE,427,7,1,5073.0,15.34,544.53,-8199.00,-7784.5,-17226.0,15853.0,-29702.0,24751.0,3,Friday,October
ny-reversion-pro-v3,12347,2025.11.03,16:58,17:01,SHORT,25979.82,26069.82,25952.82,2709.0,0.30,1250.0,2691.0,ABOVE,466,3,1,5657.0,18.28,62.41,-6750.00,626.4,-15091.0,19032.0,2174.0,8415.0,2,Monday,November
ny-reversion-pro-v3,12347,2025.11.04,16:44,16:45,SHORT,25663.37,25753.37,25636.37,2715.0,0.30,116.0,2683.0,BELOW,470,1,1,4967.0,21.20,248.65,-5527.00,-2813.6,-38966.0,14982.0,-46736.0,-21871.0,1,Tuesday,November
ny-reversion-pro-v3,12347,2025.11.05,16:44,18:36,SHORT,25631.36,25721.36,25604.36,-9004.0,-1.00,8982.0,2000.0,BELOW,455,112,1,8790.0,17.85,564.22,-10201.00,25474.5,-13016.0,35641.0,-30560.0,25862.0,1,Wednesday,November
ny-reversion-pro-v3,12347,2025.11.06,16:36,16:37,LONG,25126.08,25036.08,25153.08,2733.0,0.30,233.0,2693.0,BELOW,473,1,1,8319.0,33.30,593.80,-10957.00,-41184.7,-57079.0,703.0,-62167.0,-2787.0,1,Thursday,November
ny-reversion-pro-v3,12347,2025.11.07,16:42,16:43,LONG,24638.63,24548.63,24665.63,2753.0,0.31,125.0,2698.0,BELOW,452,1,1,7199.0,23.71,622.61,-8312.00,-41419.5,-90863.0,389.0,-105824.0,-43563.0,3,Friday,November
ny-reversion-pro-v3,12347,2025.11.10,16:42,16:56,LONG,25365.87,25275.87,25392.87,2701.0,0.30,1400.0,2676.0,BELOW,452,14,1,4976.0,23.72,74.74,-5249.00,-2457.5,-19151.0,76826.0,10201.0,17675.0,2,Monday,November
ny-reversion-pro-v3,12347,2025.11.11,16:32,16:36,LONG,25404.14,25314.14,25431.14,2723.0,0.30,904.0,2698.0,BELOW,453,4,1,8237.0,22.79,490.75,-8299.00,-13755.4,-15324.0,5939.0,-24722.0,24353.0,4,Tuesday,November
ny-reversion-pro-v3,12347,2025.11.12,16:32,16:40,SHORT,25488.37,25578.37,25461.37,2714.0,0.30,1190.0,2678.0,BELOW,453,8,1,9026.0,21.39,287.76,-9750.00,-11715.0,-23451.0,11150.0,-17626.0,11150.0,3,Wednesday,November
ny-reversion-pro-v3,12347,2025.11.13,16:42,16:47,LONG,25069.40,24979.40,25096.40,2725.0,0.30,978.0,2669.0,BELOW,467,5,1,7224.0,30.69,340.76,-7471.00,-38226.6,-48324.0,445.0,-65348.0,-31272.0,4,Thursday,November
ny-reversion-pro-v3,12347,2025.11.14,17:12,17:15,SHORT,25188.62,25278.62,25161.62,2752.0,0.31,0.0,2699.0,BELOW,454,3,1,15089.0,21.94,718.04,-17424.00,30661.9,-19712.0,66349.0,-42252.0,29552.0,2,Friday,November
ny-reversion-pro-v3,12347,2025.11.17,16:32,16:57,SHORT,25005.62,25095.62,24978.62,-9016.0,-1.00,8988.0,1650.0,BELOW,506,25,1,12537.0,28.09,165.01,-15024.00,-9165.9,-19314.0,48049.0,-9165.0,7336.0,5,Monday,November
ny-reversion-pro-v3,12347,2025.11.18,16:34,16:35,SHORT,24587.62,24677.62,24560.62,2710.0,0.30,202.0,2679.0,BELOW,533,1,1,17674.0,38.25,627.39,-18336.00,-6281.7,-57525.0,29148.0,-68264.0,-5525.0,9,Tuesday,November
ny-reversion-pro-v3,12347,2025.11.19,17:04,17:35,LONG,24569.15,24479.15,24596.15,-9027.0,-1.00,8994.0,0.0,BELOW,523,31,1,9201.0,32.21,577.88,-10309.00,157.1,-33311.0,27301.0,-30487.0,27301.0,1,Wednesday,November
ny-reversion-pro-v3,12347,2025.11.20,16:32,16:38,LONG,24789.15,24699.15,24816.15,-9045.0,-1.01,8964.0,1910.0,BELOW,554,6,1,15964.0,48.69,662.87,-17260.00,-27750.5,-43485.0,24629.0,-23660.0,42627.0,2,Thursday,November
ny-reversion-pro-v3,12347,2025.11.21,16:34,16:52,SHORT,24104.24,24194.24,24077.24,-9018.0,-1.00,8974.0,2548.0,BELOW,545,18,1,18463.0,46.50,1286.25,-19412.00,4651.0,-111976.0,28100.0,-111976.0,16649.0,1,Friday,November
ny-reversion-pro-v3,12347,2025.11.25,16:44,16:45,SHORT,24800.12,24890.12,24773.12,2709.0,0.30,215.0,2659.0,ABOVE,447,1,1,10651.0,22.88,630.90,-10776.00,439.9,-9315.0,29200.0,-12015.0,51075.0,6,Tuesday,November
ny-reversion-pro-v3,12347,2025.11.26,16:36,17:15,SHORT,25268.76,25358.76,25241.76,2720.0,0.30,3298.0,2699.0,ABOVE,375,39,1,4852.0,12.18,532.00,-5251.00,15198.4,-1.0,74752.0,21552.0,74752.0,3,Wednesday,November
ny-reversion-pro-v3,12347,2025.11.28,17:08,17:30,SHORT,25369.50,25459.50,25342.50,2709.0,0.30,428.0,2693.0,ABOVE,357,22,1,6751.0,12.67,52.51,-6725.00,4865.5,-27.0,14826.0,9575.0,14826.0,1,Friday,November
ny-reversion-pro-v3,12347,2025.12.01,16:32,17:45,SHORT,25337.87,25427.87,25310.87,-9017.0,-1.00,8995.0,1723.0,ABOVE,438,73,1,6615.0,23.25,80.13,-7425.00,9773.8,-3190.0,18723.0,-12700.0,-4687.0,2,Monday,December
ny-reversion-pro-v3,12347,2025.12.02,16:32,16:33,LONG,25366.89,25276.89,25393.89,2713.0,0.30,652.0,2653.0,ABOVE,531,1,1,10939.0,31.66,302.49,-13212.00,-4722.8,-24886.0,21625.0,-7010.0,23239.0,7,Tuesday,December
ny-reversion-pro-v3,12347,2025.12.03,16:32,16:55,SHORT,25542.24,25632.24,25515.24,2727.0,0.30,2954.0,2695.0,ABOVE,442,23,1,5215.0,23.14,344.48,-5788.00,-535.8,-8502.0,18187.0,-7351.0,27097.0,2,Wednesday,December
ny-reversion-pro-v3,12347,2025.12.04,16:48,18:07,SHORT,25552.26,25642.26,25525.26,2725.0,0.30,4851.0,2687.0,ABOVE,434,79,1,5853.0,16.74,263.49,-6402.00,-2520.5,-12951.0,17101.0,-8348.0,18001.0,3,Thursday,December
ny-reversion-pro-v3,12347,2025.12.05,16:32,16:33,LONG,25612.40,25522.40,25639.40,2703.0,0.30,940.0,2670.0,ABOVE,497,1,1,5700.0,26.30,243.02,-7985.00,-5896.1,-20685.0,15663.0,-6937.0,17365.0,3,Friday,December
ny-reversion-pro-v3,12347,2025.12.09,16:42,16:52,LONG,25646.40,25556.40,25673.40,2710.0,0.30,1615.0,2699.0,ABOVE,378,10,1,2277.0,10.84,295.86,-2487.00,1745.6,-11585.0,12414.0,-16935.0,12651.0,3,Tuesday,December
ny-reversion-pro-v3,12347,2025.12.10,16:58,17:10,SHORT,25620.75,25710.75,25593.75,2721.0,0.30,240.0,2694.0,ABOVE,338,12,1,4999.0,12.09,175.36,-5300.00,-272.6,-7900.0,12498.0,-7687.0,9849.0,5,Wednesday,December
ny-reversion-pro-v3,12347,2025.12.11,16:40,16:54,SHORT,25492.61,25582.61,25465.61,2706.0,0.30,6617.0,2686.0,BELOW,394,14,1,6750.0,22.89,336.49,-6685.00,-3461.7,-17765.0,13234.0,-33965.0,-316.0,5,Thursday,December
ny-reversion-pro-v3,12347,2025.12.12,17:06,17:32,SHORT,25199.62,25289.62,25172.62,2711.0,0.30,7365.0,2686.0,BELOW,481,26,1,9348.0,29.98,477.36,-9136.00,-30648.7,-40662.0,10738.0,-63150.0,-15414.0,5,Friday,December
ny-reversion-pro-v3,12347,2025.12.15,16:38,16:53,LONG,25127.76,25037.76,25154.76,2711.0,0.30,3599.0,2687.0,BELOW,489,15,1,11292.0,25.66,109.87,-11351.00,-10980.9,-46575.0,11601.0,-9225.0,1762.0,4,Monday,December
ny-reversion-pro-v3,12347,2025.12.16,16:50,17:26,SHORT,25031.75,25121.75,25004.75,2715.0,0.30,5363.0,2690.0,BELOW,452,36,1,6049.0,27.52,379.52,-8701.00,7660.4,-21049.0,13301.0,-35952.0,2000.0,4,Tuesday,December
ny-reversion-pro-v3,12347,2025.12.17,16:52,16:53,LONG,24729.50,24639.50,24756.50,2704.0,0.30,226.0,2667.0,BELOW,509,1,1,8988.0,29.70,368.53,-11025.00,-34838.4,-51876.0,223.0,-44477.0,-7624.0,1,Wednesday,December
ny-reversion-pro-v3,12347,2025.12.18,16:54,16:57,SHORT,25168.25,25258.25,25141.25,2708.0,0.30,202.0,2687.0,BELOW,412,3,1,5987.0,14.90,619.02,-6437.00,29561.2,-250.0,44101.0,-8001.0,53901.0,2,Thursday,December
ny-reversion-pro-v3,12347,2025.12.19,16:32,16:47,SHORT,25304.13,25394.13,25277.13,2710.0,0.30,1564.0,2688.0,ABOVE,391,15,1,2801.0,16.42,509.00,-3189.00,18633.4,-5013.0,38199.0,13338.0,64238.0,4,Friday,December
ny-reversion-pro-v3,12347,2025.12.22,16:36,17:57,LONG,25451.25,25361.25,25478.25,2712.0,0.30,1050.0,2696.0,ABOVE,357,81,1,2152.0,8.85,43.02,-2301.00,-316.3,-9652.0,28601.0,2298.0,6600.0,1,Monday,December
ny-reversion-pro-v3,12347,2025.12.23,16:44,23:00,SHORT,25515.26,25605.26,25488.26,-6740.0,-0.75,6914.0,251.0,ABOVE,220,376,1,2249.0,7.34,163.90,-2300.00,5964.7,-1.0,14453.0,-3251.0,13139.0,3,Tuesday,December
ny-reversion-pro-v3,12347,2025.12.24,16:32,23:00,SHORT,25626.25,25716.25,25599.25,-2416.0,-0.27,3450.0,450.0,ABOVE,171,1828,1,1688.0,5.65,217.02,-1788.00,4867.4,-2.0,23501.0,3850.0,25552.0,2,Wednesday,December
ny-reversion-pro-v3,12347,2025.12.26,16:42,17:02,SHORT,25657.77,25747.77,25630.77,2701.0,0.30,225.0,2689.0,ABOVE,258,20,1,2798.0,8.40,30.74,-3051.00,262.4,-4685.0,10440.0,-972.0,2102.0,1,Friday,December
ny-reversion-pro-v3,12347,2026.01.02,16:52,17:05,LONG,25116.38,25026.38,25143.38,2738.0,0.30,1664.0,2692.0,BELOW,475,13,1,7748.0,25.64,53.01,-8486.00,-28113.8,-47775.0,2651.0,-18188.0,-12887.0,2,Friday,January
ny-reversion-pro-v3,12347,2026.01.05,16:32,16:41,SHORT,25498.75,25588.75,25471.75,2729.0,0.30,251.0,2698.0,ABOVE,363,9,1,2153.0,11.18,55.62,-2501.00,14853.7,-9538.0,40888.0,23100.0,28662.0,1,Monday,January
ny-reversion-pro-v3,12347,2026.01.06,17:08,18:47,SHORT,25521.23,25611.23,25494.23,-9011.0,-1.00,8988.0,1135.0,ABOVE,382,99,1,4799.0,15.23,271.38,-5348.00,7355.9,-6515.0,14149.0,871.0,28009.0,2,Tuesday,January
ny-reversion-pro-v3,12347,2026.01.07,16:44,19:10,SHORT,25750.88,25840.88,25723.88,2721.0,0.30,5490.0,2683.0,ABOVE,324,146,1,4864.0,11.59,318.77,-6126.00,13042.5,0.0,30315.0,9687.0,41564.0,3,Wednesday,January
ny-reversion-pro-v3,12347,2026.01.08,16:36,16:39,LONG,25418.37,25328.37,25445.37,2725.0,0.30,1700.0,2696.0,BELOW,444,3,1,5412.0,21.21,269.00,-6800.00,-13970.3,-36262.0,3135.0,-38740.0,-11840.0,2,Thursday,January
ny-reversion-pro-v3,12347,2026.01.12,16:48,16:52,LONG,25751.76,25661.76,25778.76,2716.0,0.30,264.0,2699.0,ABOVE,331,4,1,2998.0,10.21,50.27,-3397.00,14721.5,-3397.0,30902.0,450.0,5477.0,6,Monday,January
ny-reversion-pro-v3,12347,2026.01.13,16:32,16:55,SHORT,25758.64,25848.64,25731.64,-9004.0,-1.00,8994.0,301.0,ABOVE,467,23,1,7400.0,18.04,385.49,-7878.00,2182.0,-11660.0,11827.0,-8711.0,29838.0,2,Tuesday,January
ny-reversion-pro-v3,12347,2026.01.14,16:48,18:58,LONG,25319.77,25229.77,25346.77,2704.0,0.30,6403.0,2681.0,BELOW,449,130,1,9864.0,22.26,241.73,-10350.00,-27278.0,-53599.0,1603.0,-55547.0,-31374.0,4,Wednesday,January
ny-reversion-pro-v3,12347,2026.01.19,17:06,23:00,SHORT,25229.25,25319.25,25202.25,-100.0,-0.01,2551.0,662.0,BELOW,214,354,1,5703.0,7.03,63.01,-6501.00,3735.7,-37098.0,15448.0,-7650.0,-1349.0,2,Monday,January
ny-reversion-pro-v3,12347,2026.01.20,16:36,16:41,SHORT,25249.61,25339.61,25222.61,2741.0,0.30,1766.0,2686.0,BELOW,474,5,1,7414.0,26.70,232.50,-7699.00,11883.3,-1699.0,30074.0,-5766.0,17484.0,2,Tuesday,January
ny-reversion-pro-v3,12347,2026.01.22,16:46,17:00,SHORT,25534.25,25624.25,25507.25,2700.0,0.30,1000.0,2677.0,ABOVE,344,14,1,4502.0,13.35,624.91,-4951.00,6550.5,-5051.0,46698.0,3623.0,66114.0,1,Thursday,January
ny-reversion-pro-v3,12347,2026.01.23,16:32,16:37,LONG,25632.74,25542.74,25659.74,2726.0,0.30,1749.0,2698.0,ABOVE,425,5,1,4949.0,14.13,256.16,-5051.00,12013.8,-6676.0,25048.0,4798.0,30414.0,3,Friday,January
ny-reversion-pro-v3,12347,2026.01.26,16:32,16:45,SHORT,25783.26,25873.26,25756.26,2723.0,0.30,648.0,2695.0,ABOVE,402,13,1,5762.0,14.67,144.77,-7013.00,22396.4,-148.0,36500.0,35049.0,49526.0,3,Monday,January
ny-reversion-pro-v3,12347,2026.01.27,16:46,20:17,LONG,25950.74,25860.74,25977.74,2700.0,0.30,4698.0,2687.0,ABOVE,132,211,1,1865.0,7.31,384.37,-2103.00,8655.3,-2103.0,28549.0,15848.0,54285.0,1,Tuesday,January
ny-reversion-pro-v3,12347,2026.01.29,16:44,16:58,SHORT,25583.50,25673.50,25556.50,2706.0,0.30,2399.0,2686.0,ABOVE,516,14,50,7050.0,30.41,351.14,-7254.00,-36704.2,-57975.0,17866.0,-63127.0,-28013.0,4,Thursday,January
ny-reversion-pro-v3,12347,2026.01.30,16:44,16:45,SHORT,25716.42,25806.42,25689.42,2706.0,0.30,1559.0,2674.0,ABOVE,492,1,60,8985.0,30.10,743.18,-8985.00,1793.3,-15911.0,31158.0,-43160.0,31158.0,2,Friday,January
ny-reversion-pro-v3,12347,2026.02.02,16:48,16:53,LONG,25724.05,25634.05,25751.05,2702.0,0.30,914.0,2681.0,ABOVE,421,5,60,5087.0,16.29,196.13,-5325.00,36705.4,-8139.0,45418.0,27507.0,47120.0,2,Monday,February
ny-reversion-pro-v3,12347,2026.02.03,16:52,16:52,LONG,25354.91,25264.91,25381.91,2730.0,0.30,100.0,2684.0,BELOW,490,0,60,8801.0,24.50,798.15,-10952.00,-39545.3,-52949.0,485.0,-50322.0,29493.0,2,Tuesday,February
ny-reversion-pro-v3,12347,2026.02.04,16:40,16:49,LONG,24926.02,24836.02,24953.02,-9035.0,-1.00,8995.0,304.0,BELOW,521,9,60,9700.0,34.12,808.73,-10091.00,-33192.8,-76638.0,161.0,-98363.0,-17490.0,2,Wednesday,February
ny-reversion-pro-v3,12347,2026.02.05,16:34,16:40,SHORT,24702.28,24792.28,24675.28,2739.0,0.30,1474.0,2690.0,BELOW,545,6,60,23688.0,42.03,729.79,-26371.00,-12790.7,-56962.0,26371.0,-69908.0,3071.0,5,Thursday,February
ny-reversion-pro-v3,12347,2026.02.06,16:36,16:44,SHORT,24941.41,25031.41,24914.41,2713.0,0.30,660.0,2679.0,BELOW,468,8,60,6048.0,22.16,867.26,-6798.00,38386.8,-401.0,50284.0,-11947.0,74779.0,4,Friday,February
ny-reversion-pro-v3,12347,2026.02.10,16:44,16:46,LONG,25241.04,25151.04,25268.04,2711.0,0.30,137.0,2694.0,BELOW,455,2,60,6236.0,20.34,471.94,-6462.00,-1979.0,-11690.0,24128.0,-9389.0,37805.0,1,Tuesday,February
ny-reversion-pro-v3,12347,2026.02.11,16:36,16:39,LONG,25108.01,25018.01,25135.01,2741.0,0.30,1273.0,2699.0,BELOW,512,3,60,8148.0,28.72,247.66,-8140.00,-7628.3,-27126.0,13398.0,-24993.0,-227.0,1,Wednesday,February
ny-reversion-pro-v3,12347,2026.02.13,16:40,16:41,SHORT,24799.91,24889.91,24772.91,2715.0,0.30,239.0,2679.0,BELOW,496,1,60,10410.0,36.67,697.47,-12296.00,12839.9,-44035.0,30655.0,-53748.0,15999.0,1,Friday,February
ny-reversion-pro-v3,12347,2026.02.16,16:38,16:46,LONG,24611.26,24521.26,24638.26,2732.0,0.30,1534.0,2685.0,BELOW,351,8,60,5596.0,15.86,83.53,-6665.00,-13654.8,-23518.0,11790.0,-15161.0,-6808.0,3,Monday,February
ny-reversion-pro-v3,12347,2026.02.17,16:32,16:35,LONG,24632.91,24542.91,24659.91,2722.0,0.30,924.0,2684.0,BELOW,514,3,60,7287.0,30.21,250.45,-8713.00,6504.4,-19147.0,25861.0,-21346.0,3699.0,3,Tuesday,February
ny-reversion-pro-v3,12347,2026.02.19,16:46,17:20,LONG,24782.05,24692.05,24809.05,2717.0,0.30,5050.0,2672.0,BELOW,473,34,60,8574.0,22.88,419.61,-10650.00,-6557.8,-26451.0,8903.0,-27640.0,14321.0,3,Thursday,February
ny-reversion-pro-v3,12347,2026.02.20,16:46,17:03,SHORT,25040.69,25130.69,25013.69,2712.0,0.30,2548.0,2690.0,ABOVE,479,17,60,12401.0,31.91,303.95,-12928.00,19589.5,-3410.0,42471.0,5729.0,36124.0,5,Friday,February
ny-reversion-pro-v3,12347,2026.02.23,16:38,16:46,SHORT,24719.91,24809.91,24692.91,2715.0,0.30,164.0,2699.0,BELOW,480,8,60,11076.0,23.05,120.51,-11174.00,-10261.4,-35488.0,11197.0,-27694.0,-15643.0,1,Monday,February
ny-reversion-pro-v3,12347,2026.02.24,16:32,16:47,LONG,24932.02,24842.02,24959.02,2730.0,0.30,1521.0,2686.0,ABOVE,484,15,60,5150.0,19.59,370.32,-6140.00,12706.5,-6140.0,32408.0,-4624.0,32408.0,2,Tuesday,February
ny-reversion-pro-v3,12347,2026.02.25,16:32,23:00,SHORT,25260.41,25350.41,25233.41,-7678.0,-0.85,18083.0,1939.0,ABOVE,372,388,60,2141.0,11.85,382.44,-3012.00,18317.0,-4600.0,61840.0,23596.0,61840.0,2,Wednesday,February
ny-reversion-pro-v3,12347,2026.02.26,16:38,17:49,LONG,24974.80,24884.80,25001.80,-9024.0,-1.00,8996.0,1076.0,ABOVE,499,71,60,5788.0,21.62,493.01,-6102.00,-24444.3,-39060.0,16123.0,-46570.0,2731.0,2,Thursday,February
ny-reversion-pro-v3,12347,2026.02.27,16:44,16:51,LONG,24894.28,24804.28,24921.28,2722.0,0.30,1261.0,2679.0,ABOVE,483,7,60,5789.0,23.20,551.83,-6803.00,-3470.4,-32198.0,16216.0,-47112.0,8071.0,5,Friday,February
ny-reversion-pro-v3,12347,2026.03.02,16:42,18:58,SHORT,24961.45,25051.45,24934.45,2706.0,0.30,7309.0,2681.0,ABOVE,506,136,60,12501.0,27.62,121.64,-15101.00,27407.6,-896.0,40919.0,19032.0,31196.0,5,Monday,March
ny-reversion-pro-v3,12347,2026.03.03,16:46,17:01,SHORT,24638.16,24728.16,24611.16,2704.0,0.30,4909.0,2663.0,BELOW,545,15,70,7807.0,33.52,622.06,-11108.00,3511.5,-36329.0,32241.0,-41927.0,20279.0,2,Tuesday,March
ny-reversion-pro-v3,12347,2026.03.04,16:34,16:38,SHORT,25091.03,25181.03,25064.03,2724.0,0.30,1151.0,2681.0,ABOVE,437,4,60,6761.0,24.50,626.11,-7511.00,38463.0,-2941.0,77528.0,14917.0,77528.0,2,Wednesday,March
ny-reversion-pro-v3,12347,2026.03.05,16:32,16:34,SHORT,24976.19,25066.19,24949.19,2706.0,0.30,1532.0,2652.0,ABOVE,529,2,60,6813.0,33.60,714.46,-7337.00,-6291.7,-18963.0,18530.0,-20326.0,51120.0,1,Thursday,March
ny-reversion-pro-v3,12347,2026.03.06,16:44,16:44,SHORT,24844.70,24934.70,24817.70,2715.0,0.30,43.0,2688.0,BELOW,539,0,70,7057.0,32.04,467.44,-7870.00,-6750.7,-32112.0,26797.0,-35716.0,11028.0,1,Friday,March
ny-reversion-pro-v3,12347,2026.03.09,15:56,16:43,SHORT,24626.82,24716.82,24599.82,-9019.0,-1.00,8995.0,2141.0,BELOW,493,47,70,6684.0,19.61,204.39,-7158.00,36013.9,-26012.0,33869.0,28020.0,48459.0,4,Monday,March
